Jays.USFWBand,JayID,Sex,AgeKnown,NatalNest,FldgDate,MaxOfMaxOfCensusDate
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-13994,YYQ-,F,Y,3709,4/18/2011,10/14/2015
1713-49035,BWQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49035,BWQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49035,BWQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49035,BWQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49037,OGQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49037,OGQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49037,OGQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49037,OGQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49037,OGQ-,F,Y,3714,4/18/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49207,OBQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49208,OPQ-,M,Y,3716,4/30/2011,10/14/2015
1713-49209,OOQ-,F,Y,3716,4/30/2011,5/15/2012
1713-49209,OOQ-,F,Y,3716,4/30/2011,5/15/2012
1713-49209,OOQ-,F,Y,3716,4/30/2011,5/15/2012
1713-49209,OOQ-,F,Y,3716,4/30/2011,5/15/2012
1713-49055,ABQ-,M,Y,3718,4/23/2011,8/17/2011
1713-49055,ABQ-,M,Y,3718,4/23/2011,8/17/2011
1713-49055,ABQ-,M,Y,3718,4/23/2011,8/17/2011
1713-49056,nPQ-,M,Y,3718,4/23/2011,5/11/2011
1713-49056,nPQ-,M,Y,3718,4/23/2011,5/11/2011
1713-49057,AOQ-,M,Y,3718,4/23/2011,10/14/2015
1713-49057,AOQ-,M,Y,3718,4/23/2011,10/14/2015
1713-49057,AOQ-,M,Y,3718,4/23/2011,10/14/2015
1713-49057,AOQ-,M,Y,3718,4/23/2011,10/14/2015
1713-49057,AOQ-,M,Y,3718,4/23/2011,10/14/2015
1713-49087,WWQ-H,F,Y,3725,4/29/2011,10/19/2011
1713-49087,WWQ-H,F,Y,3725,4/29/2011,10/19/2011
1713-49087,WWQ-H,F,Y,3725,4/29/2011,10/19/2011
1713-49088,WRQ-H,F,Y,3725,4/29/2011,3/14/2012
1713-49088,WRQ-H,F,Y,3725,4/29/2011,3/14/2012
1713-49088,WRQ-H,F,Y,3725,4/29/2011,3/14/2012
1713-49089,WGQ-H,F,Y,3725,4/29/2011,12/14/2011
1713-49089,WGQ-H,F,Y,3725,4/29/2011,12/14/2011
1713-49089,WGQ-H,F,Y,3725,4/29/2011,12/14/2011
1713-49090,WYQ-H,F,Y,3725,4/29/2011,6/15/2011
1713-49090,WYQ-H,F,Y,3725,4/29/2011,6/15/2011
1713-49090,WYQ-H,F,Y,3725,4/29/2011,6/15/2011
1713-49221,GRQ-H,F,Y,3727,5/4/2011,10/19/2011
1713-49221,GRQ-H,F,Y,3727,5/4/2011,10/19/2011
1713-49221,GRQ-H,F,Y,3727,5/4/2011,10/19/2011
1713-49222,GGQ-H,M,Y,3727,5/4/2011,3/12/2014
1713-49222,GGQ-H,M,Y,3727,5/4/2011,3/12/2014
1713-49222,GGQ-H,M,Y,3727,5/4/2011,3/12/2014
1713-49222,GGQ-H,M,Y,3727,5/4/2011,3/12/2014
1713-49222,GGQ-H,M,Y,3727,5/4/2011,3/12/2014
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49054,OAQ-,M,Y,3729,4/22/2011,10/14/2015
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49099,HOQ-,M,Y,3730,4/30/2011,1/16/2013
1713-49211,RRQ-,,Y,3731,5/1/2011,9/14/2011
1713-49211,RRQ-,,Y,3731,5/1/2011,9/14/2011
1713-49211,RRQ-,,Y,3731,5/1/2011,9/14/2011
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49220,GWQ-H,M,Y,3736,5/3/2011,10/14/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49214,HLQ-,M,Y,3739,5/3/2011,9/16/2015
1713-49215,HHQ-,M,Y,3739,5/3/2011,3/14/2012
1713-49215,HHQ-,M,Y,3739,5/3/2011,3/14/2012
1713-49215,HHQ-,M,Y,3739,5/3/2011,3/14/2012
1713-49216,HAQ-,M,Y,3739,5/3/2011,9/14/2011
1713-49216,HAQ-,M,Y,3739,5/3/2011,9/14/2011
1713-49216,HAQ-,M,Y,3739,5/3/2011,9/14/2011
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49227,BLQ-,F,Y,3741,5/8/2011,10/14/2015
1713-49228,nHQ-,M,Y,3741,5/8/2011,5/11/2011
1713-49228,nHQ-,M,Y,3741,5/8/2011,5/11/2011
1713-49236,nYQ-,F,Y,3742,5/9/2011,5/11/2011
1713-49236,nYQ-,F,Y,3742,5/9/2011,5/11/2011
1713-49237,BPQ-,F,Y,3742,5/9/2011,6/12/2013
1713-49237,BPQ-,F,Y,3742,5/9/2011,6/12/2013
1713-49237,BPQ-,F,Y,3742,5/9/2011,6/12/2013
1713-49237,BPQ-,F,Y,3742,5/9/2011,6/12/2013
1713-49240,OLQ-,F,Y,3744,5/10/2011,8/17/2011
1713-49240,OLQ-,F,Y,3744,5/10/2011,8/17/2011
1713-49240,OLQ-,F,Y,3744,5/10/2011,8/17/2011
1713-49241,OHQ-,F,Y,3744,5/10/2011,12/14/2011
1713-49241,OHQ-,F,Y,3744,5/10/2011,12/14/2011
1713-49241,OHQ-,F,Y,3744,5/10/2011,12/14/2011
1713-49242,nAQ-,F,Y,3744,5/10/2011,5/11/2011
1713-49242,nAQ-,F,Y,3744,5/10/2011,5/11/2011
1713-49100,RWQ-H,M,Y,3745,5/2/2011,8/22/2012
1713-49100,RWQ-H,M,Y,3745,5/2/2011,8/22/2012
1713-49100,RWQ-H,M,Y,3745,5/2/2011,8/22/2012
1713-49201,RRQ-H,M,Y,3745,5/2/2011,7/18/2012
1713-49201,RRQ-H,M,Y,3745,5/2/2011,7/18/2012
1713-49201,RRQ-H,M,Y,3745,5/2/2011,7/18/2012
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49202,RGQ-H,M,Y,3745,5/2/2011,10/14/2015
1713-49203,RYQ-H,M,Y,3745,5/2/2011,8/17/2011
1713-49203,RYQ-H,M,Y,3745,5/2/2011,8/17/2011
1713-49203,RYQ-H,M,Y,3745,5/2/2011,8/17/2011
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49238,WPQ-H,M,Y,3747,5/9/2011,10/14/2015
1713-49239,WOQ-H,F,Y,3747,5/9/2011,9/14/2011
1713-49239,WOQ-H,F,Y,3747,5/9/2011,9/14/2011
1713-49239,WOQ-H,F,Y,3747,5/9/2011,9/14/2011
1713-49230,nLQ-,F,Y,3751,5/9/2011,8/17/2011
1713-49230,nLQ-,F,Y,3751,5/9/2011,8/17/2011
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49231,LHQ-,F,Y,3751,5/9/2011,5/13/2015
1713-49232,nAQ-,M,Y,3751,5/9/2011,1/18/2012
1713-49232,nAQ-,M,Y,3751,5/9/2011,1/18/2012
1713-49250,nOQ-,F,Y,3754,5/11/2011,5/11/2011
1713-49250,nOQ-,F,Y,3754,5/11/2011,5/11/2011
1713-49078,PHQ-,M,Y,3755,4/26/2011,7/18/2012
1713-49078,PHQ-,M,Y,3755,4/26/2011,7/18/2012
1713-49078,PHQ-,M,Y,3755,4/26/2011,7/18/2012
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49079,PAQ-,M,Y,3755,4/26/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49256,YYQ-H,M,Y,3757,5/16/2011,10/14/2015
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49257,WBQ-H,F,Y,3757,5/16/2011,7/21/2014
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49258,YPQ-H,M,Y,3757,5/16/2011,6/12/2013
1713-49259,YOQ-H,M,Y,3757,5/16/2011,9/14/2011
1713-49259,YOQ-H,M,Y,3757,5/16/2011,9/14/2011
1713-49259,YOQ-H,M,Y,3757,5/16/2011,9/14/2011
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49223,GYQ-H,M,Y,3758,5/7/2011,8/13/2014
1713-49224,GBQ-H,F,Y,3758,5/7/2011,3/14/2012
1713-49224,GBQ-H,F,Y,3758,5/7/2011,3/14/2012
1713-49224,GBQ-H,F,Y,3758,5/7/2011,3/14/2012
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49225,GPQ-H,F,Y,3758,5/7/2011,10/14/2015
1713-49226,GOQ-H,F,Y,3758,5/7/2011,11/16/2011
1713-49226,GOQ-H,F,Y,3758,5/7/2011,11/16/2011
1713-49226,GOQ-H,F,Y,3758,5/7/2011,11/16/2011
1713-49246,BYQ-,F,Y,3761,5/12/2011,10/19/2011
1713-49246,BYQ-,F,Y,3761,5/12/2011,10/19/2011
1713-49246,BYQ-,F,Y,3761,5/12/2011,10/19/2011
1713-49261,PLQ-,F,Y,3763,5/19/2011,2/13/2013
1713-49261,PLQ-,F,Y,3763,5/19/2011,2/13/2013
1713-49261,PLQ-,F,Y,3763,5/19/2011,2/13/2013
1713-49265,BRQ-H,F,Y,3764,5/22/2011,7/17/2013
1713-49265,BRQ-H,F,Y,3764,5/22/2011,7/17/2013
1713-49265,BRQ-H,F,Y,3764,5/22/2011,7/17/2013
1713-49265,BRQ-H,F,Y,3764,5/22/2011,7/17/2013
1713-49265,BRQ-H,F,Y,3764,5/22/2011,7/17/2013
1713-49266,BGQ-,M,Y,3764,5/22/2011,10/19/2011
1713-49266,BGQ-,M,Y,3764,5/22/2011,10/19/2011
1713-49266,BGQ-,M,Y,3764,5/22/2011,10/19/2011
1713-49267,nYQ-,M,Y,3764,5/22/2011,6/15/2011
1713-49267,nYQ-,M,Y,3764,5/22/2011,6/15/2011
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49234,LRQ-,M,Y,3766,5/9/2011,4/16/2013
1713-49269,nPQ-,F,Y,3781,5/27/2011,9/14/2011
1713-49269,nPQ-,F,Y,3781,5/27/2011,9/14/2011
1713-49033,YOQ-,M,Y,3784,4/14/2011,9/16/2015
1713-49033,YOQ-,M,Y,3784,4/14/2011,9/16/2015
1713-49033,YOQ-,M,Y,3784,4/14/2011,9/16/2015
1713-49033,YOQ-,M,Y,3784,4/14/2011,9/16/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49283,GHQ-,F,Y,3785,6/4/2011,10/14/2015
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49272,RLQ-H,F,Y,3788,5/30/2011,8/13/2014
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49273,RHQ-H,M,Y,3788,5/30/2011,10/14/2015
1713-49274,RAQ-H,M,Y,3788,5/30/2011,12/12/2012
1713-49274,RAQ-H,M,Y,3788,5/30/2011,12/12/2012
1713-49274,RAQ-H,M,Y,3788,5/30/2011,12/12/2012
1713-49274,RAQ-H,M,Y,3788,5/30/2011,12/12/2012
1713-49285,nWQ-,F,Y,3789,6/7/2011,8/17/2011
1713-49285,nWQ-,F,Y,3789,6/7/2011,8/17/2011
1713-49271,AAQ-,M,Y,3791,5/28/2011,4/11/2012
1713-49271,AAQ-,M,Y,3791,5/28/2011,4/11/2012
1713-49271,AAQ-,M,Y,3791,5/28/2011,4/11/2012
1713-49271,AAQ-,M,Y,3791,5/28/2011,4/11/2012
1713-49280,nPQ-,F,Y,3793,6/3/2011,11/16/2011
1713-49280,nPQ-,F,Y,3793,6/3/2011,11/16/2011
1713-49280,nPQ-,F,Y,3793,6/3/2011,11/16/2011
1713-49281,nOQ-,M,Y,3793,6/3/2011,2/15/2012
1713-49281,nOQ-,M,Y,3793,6/3/2011,2/15/2012
1713-49282,nLQ-,M,Y,3793,6/3/2011,7/20/2011
1713-49282,nLQ-,M,Y,3793,6/3/2011,7/20/2011
1713-49291,nOQ-,M,Y,3794,6/11/2011,7/20/2011
1713-49291,nOQ-,M,Y,3794,6/11/2011,7/20/2011
1713-49292,nLQ-,F,Y,3794,6/11/2011,6/15/2011
1713-49292,nLQ-,F,Y,3794,6/11/2011,6/15/2011
1713-49297,nYQ-,M,Y,3802,6/11/2011,10/19/2011
1713-49297,nYQ-,M,Y,3802,6/11/2011,10/19/2011
1713-49303,POQ-H,F,Y,3808,6/20/2011,8/12/2013
1713-49303,POQ-H,F,Y,3808,6/20/2011,8/12/2013
1713-49303,POQ-H,F,Y,3808,6/20/2011,8/12/2013
1713-49303,POQ-H,F,Y,3808,6/20/2011,8/12/2013
1713-49303,POQ-H,F,Y,3808,6/20/2011,8/12/2013
1713-49286,PRQ-H,M,Y,3815,6/10/2011,8/17/2011
1713-49286,PRQ-H,M,Y,3815,6/10/2011,8/17/2011
1713-49286,PRQ-H,M,Y,3815,6/10/2011,8/17/2011
1713-49287,PGQ-H,M,Y,3815,6/10/2011,9/14/2011
1713-49287,PGQ-H,M,Y,3815,6/10/2011,9/14/2011
1713-49287,PGQ-H,M,Y,3815,6/10/2011,9/14/2011
1713-49288,PYQ-H,F,Y,3815,6/10/2011,8/17/2011
1713-49288,PYQ-H,F,Y,3815,6/10/2011,8/17/2011
1713-49288,PYQ-H,F,Y,3815,6/10/2011,8/17/2011
1713-49289,PBQ-H,F,Y,3815,6/10/2011,9/14/2011
1713-49289,PBQ-H,F,Y,3815,6/10/2011,9/14/2011
1713-49289,PBQ-H,F,Y,3815,6/10/2011,9/14/2011
1713-49306,nPQ-,M,Y,3817,6/23/2011,10/14/2015
1713-49306,nPQ-,M,Y,3817,6/23/2011,10/14/2015
1713-49306,nPQ-,M,Y,3817,6/23/2011,10/14/2015
1713-49306,nPQ-,M,Y,3817,6/23/2011,10/14/2015
1713-49306,nPQ-,M,Y,3817,6/23/2011,10/14/2015
1713-49307,BOQ-H,F,Y,3817,6/23/2011,10/14/2015
1713-49307,BOQ-H,F,Y,3817,6/23/2011,10/14/2015
1713-49307,BOQ-H,F,Y,3817,6/23/2011,10/14/2015
1713-49307,BOQ-H,F,Y,3817,6/23/2011,10/14/2015
1713-49307,BOQ-H,F,Y,3817,6/23/2011,10/14/2015
1713-49309,nHQ-,M,Y,3817,6/23/2011,7/20/2011
1713-49309,nHQ-,M,Y,3817,6/23/2011,7/20/2011
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49298,BBQ-H,M,Y,3827,6/18/2011,12/15/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49304,PWQ-H,M,Y,3829,6/19/2011,8/13/2014
1713-49300,nYQ-,M,Y,3830,6/18/2011,1/18/2012
1713-49300,nYQ-,M,Y,3830,6/18/2011,1/18/2012
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51187,-CGB,M,Y,3833,4/18/2008,10/14/2015
1603-51557,-CHH,M,Y,3834,4/28/2008,2/18/2010
1603-51195,-CWA,F,Y,3851,4/21/2008,7/18/2012
1603-51195,-CWA,F,Y,3851,4/21/2008,7/18/2012
1603-51195,-CWA,F,Y,3851,4/21/2008,7/18/2012
1603-51195,-CWA,F,Y,3851,4/21/2008,7/18/2012
1603-51195,-CWA,F,Y,3851,4/21/2008,7/18/2012
1713-49330,nQ-W,M,Y,3878,4/26/2012,5/15/2012
1713-49330,nQ-W,M,Y,3878,4/26/2012,5/15/2012
1713-49331,nQ-R,F,Y,3878,4/26/2012,5/15/2012
1713-49331,nQ-R,F,Y,3878,4/26/2012,5/15/2012
1713-49338,nQ-W,F,Y,3891,5/4/2012,5/15/2012
1713-49338,nQ-W,F,Y,3891,5/4/2012,5/15/2012
1713-49339,nQ-R,F,Y,3891,5/4/2012,5/15/2012
1713-49339,nQ-R,F,Y,3891,5/4/2012,5/15/2012
1713-49340,nQ-G,F,Y,3891,5/4/2012,5/15/2012
1713-49340,nQ-G,F,Y,3891,5/4/2012,5/15/2012
1713-49363,YQ-L,M,Y,3903,5/13/2012,10/14/2015
1713-49363,YQ-L,M,Y,3903,5/13/2012,10/14/2015
1713-49363,YQ-L,M,Y,3903,5/13/2012,10/14/2015
1713-49363,YQ-L,M,Y,3903,5/13/2012,10/14/2015
1713-49363,YQ-L,M,Y,3903,5/13/2012,10/14/2015
1713-49352,nQ-R,F,Y,3908,5/7/2012,5/15/2012
1713-49352,nQ-R,F,Y,3908,5/7/2012,5/15/2012
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49353,GQ-G,F,Y,3908,5/7/2012,10/14/2015
1713-49358,GQ-P,M,Y,3911,5/12/2012,10/14/2015
1713-49358,GQ-P,M,Y,3911,5/12/2012,10/14/2015
1713-49358,GQ-P,M,Y,3911,5/12/2012,10/14/2015
1713-49358,GQ-P,M,Y,3911,5/12/2012,10/14/2015
1713-49358,GQ-P,M,Y,3911,5/12/2012,10/14/2015
1713-49359,GQ-O,F,Y,3911,5/12/2012,7/17/2013
1713-49359,GQ-O,F,Y,3911,5/12/2012,7/17/2013
1713-49359,GQ-O,F,Y,3911,5/12/2012,7/17/2013
1713-49349,RQ-L,F,Y,3919,5/6/2012,5/13/2013
1713-49349,RQ-L,F,Y,3919,5/6/2012,5/13/2013
1713-49349,RQ-L,F,Y,3919,5/6/2012,5/13/2013
1713-49350,RQ-H,F,Y,3919,5/6/2012,8/12/2013
1713-49350,RQ-H,F,Y,3919,5/6/2012,8/12/2013
1713-49350,RQ-H,F,Y,3919,5/6/2012,8/12/2013
1713-49343,nQ-L,F,Y,3923,5/3/2012,5/15/2012
1713-49343,nQ-L,F,Y,3923,5/3/2012,5/15/2012
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
1713-49367,RQ-G,F,Y,3926,5/17/2012,10/14/2015
