Year,Terr,JayID,Sex,TerrYr,Help,HelpNum
1999,FENC,Z-FL,M,FENC99,1,2
1999,HARY,-YZR,F,HARY99,0,0
1999,HARY,ARZ=,M,HARY99,0,0
1999,HELP,F-LM,F,HELP99,0,0
1999,HELP,-AGZ,M,HELP99,0,0
1999,HICE,Z-GA,M,HICE99,1,6
1999,HICE,UZ-AF,F,HICE99,1,6
1999,HICN,ZFB-,F,HICN99,0,0
1999,HICN,ZOO-,M,HICN99,0,0
1999,HICN,-ZYR,F,HICN99,0,0
1999,IBRN,ZB-G,F,IBRN99,0,0
1999,JERE,Z-WY,M,JERE99,0,0
1999,JERE,ZP-G,F,JERE99,0,0
1999,KETH,Y-AM,F,KETH99,1,1
1999,KETH,YZB-,M,KETH99,1,1
1999,LAZT,A-PM,F,LAZT99,0,0
1999,LAZT,Y-PM,M,LAZT99,0,0
1999,LINS,-PZY,F,LINS99,0,0
1999,LINS,G-YM,M,LINS99,0,0
1999,LINX,B-FM,M,LINX99,0,0
1999,LINX,ZF-W,F,LINX99,0,0
1999,LOPZ,Z-WR,M,LOPZ99,1,2
1999,LOPZ,-LZP,F,LOPZ99,1,2
1999,MCBY,-OZY,M,MCBY99,1,4
1999,MCBY,-OZL,F,MCBY99,1,4
1999,MERL,-FZG,F,MERL99,0,0
1999,MERL,-RZY,M,MERL99,0,0
1999,MIDR,U-YZF,M,MIDR99,0,0
1999,MIDR,-LZR,F,MIDR99,0,0
1999,MITA,Z-YW,M,MITA99,0,0
1999,MITA,P-BM,F,MITA99,0,0
1999,MRGO,Y-RM,M,MRGO99,0,0
1999,MRGO,WOZ=,F,MRGO99,0,0
1999,MUME,-FZP,F,MUME99,0,0
1999,MUME,-LZA,M,MUME99,0,0
1999,N18E,ZL-R,M,N18E99,1,1
1999,N18E,F-WM,F,N18E99,1,1
1999,N7RD,ZO-L,M,N7RD99,0,0
1999,N7RD,YZ-L,F,N7RD99,0,0
1999,NMIT,ZL-L,F,NMIT99,0,0
1999,NMIT,Z-GP,M,NMIT99,0,0
1999,NO19,A-LC,M,NO1999,0,0
1999,NO19,AFZ-,F,NO1999,0,0
1999,NPOL,B-OM,F,NPOL99,1,4
1999,NPOL,G-OM,M,NPOL99,1,4
1999,NRID,Z-RR,M,NRID99,0,0
1999,NRID,O-GM,F,NRID99,0,0
1999,NWES,-RZW,F,NWES99,0,0
1999,NWES,-LZG,M,NWES99,0,0
1999,POLA,-YZB,M,POLA99,1,1
1999,POLA,Z-OO,F,POLA99,1,1
1999,POWL,ZO-O,M,POWL99,0,0
1999,POWL,R-YM,F,POWL99,0,0
1999,RATL,-BZL,M,RATL99,0,0
1999,RATL,-YZY,F,RATL99,0,0
1999,RUSS,O-AM,F,RUSS99,1,1
1999,RUSS,-OBZ,M,RUSS99,1,1
1999,SCOB,Z-GY,M,SCOB99,0,0
1999,SCOB,-RGZ,F,SCOB99,0,0
1999,SCOP,-RSA,M,SCOP99,0,0
1999,SCOP,Z-FO,F,SCOP99,0,0
1999,SCRP,Z-WF,F,SCRP99,0,0
1999,SCRP,-ORZ,M,SCRP99,0,0
1999,SFLA,-BZP,F,SFLA99,1,2
1999,SFLA,K-FZW,M,SFLA99,1,2
1999,SFLC,ZWR-,F,SFLC99,0,0
1999,SFLC,ZFF-U,M,SFLC99,0,0
1999,SFLS,ZP-Y,M,SFLS99,1,1
1999,SFLS,L-OM,F,SFLS99,1,1
1999,SHIC,Z-LG,F,SHIC99,1,1
1999,SHIC,UZ-OA,M,SHIC99,1,1
1999,SORA,P-AM,F,SORA99,1,4
1999,SORA,RSL-,M,SORA99,1,4
1999,SWAL,O-FZ,M,SWAL99,1,1
1999,SWAL,P-FM,F,SWAL99,1,1
1999,TOMB,B-AC,M,TOMB99,0,0
1999,TOMB,P-RM,F,TOMB99,0,0
1999,TP39,P-OM,M,TP3999,0,0
1999,TP39,O-RM,F,TP3999,0,0
1999,VALL,R-YQ,F,VALL99,0,0
1999,VALL,-BZR,M,VALL99,0,0
1999,WAHO,-WZB,F,WAHO99,1,1
1999,WAHO,WZW-,M,WAHO99,1,1
1999,WCPR,OZF-U,F,WCPR99,0,0
1999,WCPR,-AWZ,M,WCPR99,0,0
1999,XRDS,ZO-YU,F,XRDS99,1,3
1999,XRDS,G-PM,M,XRDS99,1,3
2000,ANNI,-ZWW,M,ANNI00,1,2
2000,ANNI,ZP-L,F,ANNI00,1,2
2000,BALD,BZ-W,F,BALD00,1,2
2000,BALD,Z-PL,M,BALD00,1,2
2000,BIGL,Z-OG,M,BIGL00,1,1
2000,BIGL,-LZB,F,BIGL00,1,1
2000,BNCH,Y-RM,M,BNCH00,1,1
2000,BNCH,A-PM,F,BNCH00,1,1
2000,CHOP,BZB-,F,CHOP00,1,2
2000,CHOP,YZ-OK,M,CHOP00,1,2
2000,COPS,U-ZBR,F,COPS00,0,0
2000,COPS,ZGW-,M,COPS00,0,0
2000,CTRN,-OZP,F,CTRN00,1,3
2000,CTRN,U-WZB,M,CTRN00,1,3
2000,CURY,-ZWG,M,CURY00,0,0
2000,CURY,U-GZA,F,CURY00,0,0
2000,DICE,ZPY-,F,DICE00,0,0
2000,DICE,ZBW-,M,DICE00,0,0
2000,EBAY,Z-GB,F,EBAY00,1,2
2000,EBAY,ZY-B,M,EBAY00,1,2
2000,ELIN,-PZL,M,ELIN00,1,3
2000,ELIN,O-LM,F,ELIN00,1,3
2000,EQUS,WYZ=,F,EQUS00,1,1
2000,EQUS,AZY-,M,EQUS00,1,1
2000,FARS,ZPO-,F,FARS00,1,2
2000,FARS,Z-GL,M,FARS00,1,2
2000,FENC,Z-FL,M,FENC00,1,2
2000,FENC,Z-GO,F,FENC00,1,2
2000,HICE,UZ-AF,F,HICE00,1,2
2000,HICE,Z-GA,M,HICE00,1,2
2000,HICN,-ZYR,F,HICN00,0,0
2000,HICN,ZOO-,M,HICN00,0,0
2000,IBRN,ZB-G,F,IBRN00,0,0
2000,JERE,R-RQ,F,JERE00,1,2
2000,JERE,Z-WY,M,JERE00,1,2
2000,KETH,R-BQ,F,KETH00,0,0
2000,KETH,YZB-,M,KETH00,0,0
2000,LOPZ,-LZP,F,LOPZ00,1,4
2000,LOPZ,Z-WR,M,LOPZ00,1,4
2000,MCBY,-OZY,M,MCBY00,1,1
2000,MCBY,-OZL,F,MCBY00,1,1
2000,MERL,-RZY,M,MERL00,0,0
2000,MERL,-FZG,F,MERL00,0,0
2000,MIDR,-LZR,F,MIDR00,1,1
2000,MIDR,U-YZF,M,MIDR00,1,1
2000,MITA,P-BM,F,MITA00,1,2
2000,MITA,Z-YW,M,MITA00,1,2
2000,MRGO,WOZ=,F,MRGO00,0,0
2000,MRGO,Y-RM,M,MRGO00,0,0
2000,N18E,F-WM,F,N18E00,0,0
2000,N18E,ZL-R,M,N18E00,0,0
2000,NMIT,-YZY,F,NMIT00,0,0
2000,NMIT,Z-GP,M,NMIT00,0,0
2000,NO19,AFZ-,F,NO1900,0,0
2000,NPOL,G-OM,M,NPOL00,1,3
2000,NPOL,B-OM,F,NPOL00,1,3
2000,NRID,YZ-L,F,NRID00,1,3
2000,NRID,Z-RR,M,NRID00,1,3
2000,NWES,-RZW,F,NWES00,0,0
2000,NWES,-BZL,M,NWES00,0,0
2000,POLA,Z-OO,F,POLA00,1,2
2000,POLA,-PZB,M,POLA00,1,2
2000,POWL,R-YM,F,POWL00,1,3
2000,POWL,ZO-O,M,POWL00,1,3
2000,RUSS,-OBZ,M,RUSS00,1,4
2000,RUSS,O-AM,F,RUSS00,1,4
2000,SCOB,Z-GY,M,SCOB00,0,0
2000,SCOB,-WZB,F,SCOB00,0,0
2000,SCOP,Z-FO,F,SCOP00,0,0
2000,SCOP,-RSA,M,SCOP00,0,0
2000,SCRP,-ORZ,M,SCRP00,0,0
2000,SCRP,Z-WF,F,SCRP00,0,0
2000,SFLA,-BZP,F,SFLA00,1,1
2000,SFLA,K-FZW,M,SFLA00,1,1
2000,SFLC,ZFF-U,M,SFLC00,1,1
2000,SFLC,ZWR-,F,SFLC00,1,1
2000,SFLM,A-AM,F,SFLM00,0,0
2000,SFLM,-ZRG,M,SFLM00,0,0
2000,SFLS,L-OM,F,SFLS00,1,4
2000,SFLS,ZP-Y,M,SFLS00,1,4
2000,SHIC,Z-LG,F,SHIC00,1,5
2000,SHIC,UZ-OA,M,SHIC00,1,5
2000,SORA,P-AM,F,SORA00,1,2
2000,SORA,ZF-P,M,SORA00,1,2
2000,SWAL,O-FZ,M,SWAL00,0,0
2000,SWAL,P-FM,F,SWAL00,0,0
2000,TP39,P-OM,M,TP3900,1,2
2000,TP39,O-RM,F,TP3900,1,2
2000,VALL,-BZR,M,VALL00,0,0
2000,VALL,R-YQ,F,VALL00,0,0
2000,WAHO,-FZP,F,WAHO00,0,0
2000,WAHO,WZW-,M,WAHO00,0,0
2000,WCPR,OZF-U,F,WCPR00,0,0
2000,WCPR,G-YM,M,WCPR00,0,0
2000,XRDS,ZO-YU,F,XRDS00,1,1
2000,XRDS,G-PM,M,XRDS00,1,1
2001,ANNI,-ZWW,M,ANNI01,1,2
2001,ANNI,ZP-L,F,ANNI01,1,2
2001,ASPH,R-FQ,F,ASPH01,0,0
2001,ASPH,R-OQ,M,ASPH01,0,0
2001,BIGL,-LZB,F,BIGL01,1,2
2001,BIGL,Z-OG,M,BIGL01,1,2
2001,BNCH,A-PM,F,BNCH01,0,0
2001,BNCH,-ZLY,M,BNCH01,0,0
2001,CACT,ZLW-,F,CACT01,1,6
2001,CACT,W-FM,M,CACT01,1,6
2001,CHOB,WA-C,F,CHOB01,0,0
2001,CHOB,-RZF,M,CHOB01,0,0
2001,CHOP,BZB-,F,CHOP01,1,1
2001,CHOP,YZ-OK,M,CHOP01,1,1
2001,CTRN,-PZB,M,CTRN01,1,2
2001,CTRN,-OZP,F,CTRN01,1,2
2001,CURY,G-BQ,M,CURY01,0,0
2001,CURY,U-GZA,F,CURY01,0,0
2001,DICE,ZBW-,M,DICE01,1,1
2001,DICE,ZPY-,F,DICE01,1,1
2001,EBAY,Z-GB,F,EBAY01,1,1
2001,EBAY,ZY-B,M,EBAY01,1,1
2001,ELIN,-ZYB,F,ELIN01,1,1
2001,ELIN,OW-C,M,ELIN01,1,1
2001,EQUS,WYZ=,F,EQUS01,1,1
2001,EQUS,-ZYY,M,EQUS01,1,1
2001,FARS,ZPO-,F,FARS01,0,0
2001,FARS,Z-GL,M,FARS01,0,0
2001,FENC,Z-FL,M,FENC01,1,1
2001,FENC,Z-GO,F,FENC01,1,1
2001,HICE,Z-GA,M,HICE01,1,1
2001,HICE,UZ-AF,F,HICE01,1,1
2001,HICN,ZOO-,M,HICN01,0,0
2001,HICN,-ZYR,F,HICN01,0,0
2001,IBRN,ZB-G,F,IBRN01,0,0
2001,JERE,R-RQ,F,JERE01,0,0
2001,JERE,Z-WY,M,JERE01,0,0
2001,KETH,ZAG-,F,KETH01,1,2
2001,LINX,ZF-W,F,LINX01,1,5
2001,LINX,Z-YW,M,LINX01,1,5
2001,LOPZ,Z-WR,M,LOPZ01,1,4
2001,LOPZ,-LZP,F,LOPZ01,1,4
2001,MCBY,-OZY,M,MCBY01,1,1
2001,MCBY,-OZL,F,MCBY01,1,1
2001,MERL,-FZG,F,MERL01,1,1
2001,MERL,-RZY,M,MERL01,1,1
2001,MIDR,-RSA,M,MIDR01,1,3
2001,MIDR,-LZR,F,MIDR01,1,3
2001,N18E,ZL-R,M,N18E01,0,0
2001,N18E,F-WM,F,N18E01,0,0
2001,NMIT,Z-GP,M,NMIT01,1,3
2001,NMIT,BG-C,F,NMIT01,1,3
2001,NO19,-LZW,M,NO1901,0,0
2001,NO19,AFZ-,F,NO1901,0,0
2001,NPOL,B-OM,F,NPOL01,1,2
2001,NPOL,G-OM,M,NPOL01,1,2
2001,NPOL,PY-C,M,NPOL01,1,2
2001,NRID,Z-RR,M,NRID01,1,1
2001,NRID,YZ-L,F,NRID01,1,1
2001,NWES,-BZL,M,NWES01,0,0
2001,NWES,-RZW,F,NWES01,0,0
2001,PLAZ,-ZOR,F,PLAZ01,0,0
2001,PLAZ,ZOG-,M,PLAZ01,0,0
2001,PMPE,P-GQ,M,PMPE01,0,0
2001,PMPE,ZF-L,F,PMPE01,0,0
2001,PMPN,ZYO-,F,PMPN01,0,0
2001,PMPN,ZGR-,M,PMPN01,0,0
2001,POWL,ZO-O,M,POWL01,1,3
2001,POWL,R-YM,F,POWL01,1,3
2001,PUMP,ZRG-,M,PUMP01,0,0
2001,PUMP,ZAB-,F,PUMP01,0,0
2001,RUSS,WG-C,F,RUSS01,0,0
2001,RUSS,-OBZ,M,RUSS01,0,0
2001,SCOB,Z-GY,M,SCOB01,1,1
2001,SCOB,LO-C,F,SCOB01,1,1
2001,SCRP,Y-RM,M,SCRP01,1,3
2001,SCRP,Z-WF,F,SCRP01,1,3
2001,SFLA,K-FZW,M,SFLA01,1,1
2001,SFLA,-BZP,F,SFLA01,1,1
2001,SFLC,ZFF-U,M,SFLC01,1,3
2001,SFLC,ZWR-,F,SFLC01,1,3
2001,SFLS,L-OM,F,SFLS01,1,1
2001,SFLS,ZP-Y,M,SFLS01,1,1
2001,SHIC,Z-LG,F,SHIC01,1,1
2001,SHIC,UZ-OA,M,SHIC01,1,1
2001,SORA,P-AM,F,SORA01,0,0
2001,SORA,ZF-P,M,SORA01,0,0
2001,SWAL,AP-ZU,M,SWAL01,1,1
2001,SWAL,G-GQ,F,SWAL01,1,1
2001,SWSE,ZL-O,M,SWSE01,1,1
2001,SWSE,L-FM,F,SWSE01,1,1
2001,TP39,P-OM,M,TP3901,1,1
2001,TP39,O-RM,F,TP3901,1,1
2001,VALL,-BZR,M,VALL01,1,1
2001,VALL,R-YQ,F,VALL01,1,1
2001,WAHO,WZW-,M,WAHO01,0,0
2001,WAHO,WO-ZU,F,WAHO01,0,0
2001,WSIX,-ZFR,F,WSIX01,0,0
2001,WSIX,RR-C,M,WSIX01,0,0
2001,XRDS,G-PM,M,XRDS01,0,0
2001,XRDS,ZO-YU,F,XRDS01,0,0
2002,ANIS,-GWC,F,ANIS02,0,0
2002,ANIS,-LYC,M,ANIS02,0,0
2002,ANNI,-ZWW,M,ANNI02,1,3
2002,ANNI,ZP-L,F,ANNI02,1,3
2002,ASPH,R-FQ,F,ASPH02,0,0
2002,ASPH,R-OQ,M,ASPH02,0,0
2002,BNCH,-ZLY,M,BNCH02,0,0
2002,BNCH,PL-C,F,BNCH02,0,0
2002,BTRN,YP-C,M,BTRN02,0,0
2002,BTRN,R-AQ,F,BTRN02,0,0
2002,CHOP,G-LQ,F,CHOP02,1,2
2002,CHOP,YZ-OK,M,CHOP02,1,2
2002,CTRN,-OZP,F,CTRN02,1,1
2002,CTRN,-PZB,M,CTRN02,1,1
2002,CURY,-RYC,F,CURY02,0,0
2002,CURY,G-BQ,M,CURY02,0,0
2002,DICE,ZBW-,M,DICE02,0,0
2002,DICE,ZPY-,F,DICE02,0,0
2002,EBAY,ZY-B,M,EBAY02,0,0
2002,EBAY,Z-GB,F,EBAY02,0,0
2002,ELIN,-GGC,M,ELIN02,0,0
2002,ELIN,-LZR,F,ELIN02,0,0
2002,FARS,Z-GL,M,FARS02,0,0
2002,FARS,ZPO-,F,FARS02,0,0
2002,FENC,WYZ=,F,FENC02,1,2
2002,FENC,Z-FL,M,FENC02,1,2
2002,HICE,O-FC,F,HICE02,0,0
2002,HICE,Z-GA,M,HICE02,0,0
2002,JERE,-PPC,M,JERE02,1,4
2002,JERE,LO-C,F,JERE02,1,4
2002,LOPZ,-LZP,F,LOPZ02,0,0
2002,LOPZ,Z-WR,M,LOPZ02,0,0
2002,MERL,-OWC,M,MERL02,1,1
2002,MERL,-FZG,F,MERL02,1,1
2002,N18E,ZL-R,M,N18E02,1,1
2002,N18E,F-WM,F,N18E02,1,1
2002,N7RD,Z-RR,M,N7RD02,1,1
2002,N7RD,YZ-L,F,N7RD02,1,1
2002,NATR,O-LM,F,NATR02,1,1
2002,NATR,Z-OG,M,NATR02,1,1
2002,NMIT,BG-C,F,NMIT02,1,2
2002,NMIT,Z-GP,M,NMIT02,1,2
2002,NO19,G-RQ,F,NO1902,0,0
2002,NO19,-LZW,M,NO1902,0,0
2002,NPOL,B-OM,F,NPOL02,1,1
2002,NPOL,PY-C,M,NPOL02,1,1
2002,NWTR,G-AQ,F,NWTR02,0,0
2002,NWTR,-KPZ,M,NWTR02,0,0
2002,PLAZ,-ZOR,F,PLAZ02,0,0
2002,PLAZ,ZOG-,M,PLAZ02,0,0
2002,POLA,-ZRB,F,POLA02,0,0
2002,POLA,fHW-C,M,POLA02,0,0
2002,POWL,ZO-O,M,POWL02,0,0
2002,POWL,R-YM,F,POWL02,0,0
2002,RUSS,-OBZ,M,RUSS02,0,0
2002,RUSS,WG-C,F,RUSS02,0,0
2002,SCOP,ZOO-,M,SCOP02,1,1
2002,SCOP,-ZYR,F,SCOP02,1,1
2002,SCRP,Z-WF,F,SCRP02,1,1
2002,SCRP,Y-RM,M,SCRP02,1,1
2002,SFLA,-BZP,F,SFLA02,1,1
2002,SFLA,K-FZW,M,SFLA02,1,1
2002,SFLC,ZWR-,F,SFLC02,0,0
2002,SFLC,ZFF-U,M,SFLC02,0,0
2002,SFLS,L-OM,F,SFLS02,0,0
2002,SFLS,RA-C,M,SFLS02,0,0
2002,SHIC,Z-LG,F,SHIC02,0,0
2002,SHIC,UZ-OA,M,SHIC02,0,0
2002,SHIC,-OfHC,F,SHIC02,0,0
2002,SLAK,-GYC,M,SLAK02,0,0
2002,SLAK,LY-C,F,SLAK02,0,0
2002,SORA,P-AM,F,SORA02,0,0
2002,SORA,ZF-P,M,SORA02,0,0
2002,SWAL,G-GQ,F,SWAL02,1,1
2002,SWAL,AP-ZU,M,SWAL02,1,1
2002,TP39,P-OM,M,TP3902,0,0
2002,TP39,O-RM,F,TP3902,0,0
2002,VALL,-BZR,M,VALL02,0,0
2002,VALL,R-YQ,F,VALL02,0,0
2002,WAHO,WO-ZU,F,WAHO02,0,0
2002,WAHO,WZW-,M,WAHO02,0,0
2002,WSIX,RR-C,M,WSIX02,0,0
2002,WSIX,-ZFR,F,WSIX02,0,0
2002,XRDS,BR-C,F,XRDS02,1,3
2002,XRDS,G-PM,M,XRDS02,1,3
2003,ANIS,-GWC,F,ANIS03,0,0
2003,ANIS,-LYC,M,ANIS03,0,0
2003,ANNI,-ZWW,M,ANNI03,1,1
2003,ANNI,ZP-L,F,ANNI03,1,1
2003,ASPH,R-FQ,F,ASPH03,1,2
2003,ASPH,R-OQ,M,ASPH03,1,2
2003,BIGL,Z-OG,M,BIGL03,1,2
2003,BIGL,O-LM,F,BIGL03,1,2
2003,BNCH,-GYC,M,BNCH03,1,3
2003,BNCH,PL-C,F,BNCH03,1,3
2003,CACT,W-FM,M,CACT03,1,3
2003,CACT,RL-C,F,CACT03,1,3
2003,CHOB,Y-BQ,M,CHOB03,0,0
2003,CHOB,WA-C,F,CHOB03,0,0
2003,CHOP,ORC-,M,CHOP03,1,3
2003,CHOP,BG-C,F,CHOP03,1,3
2003,CTRN,-PZB,M,CTRN03,0,0
2003,CTRN,-OZP,F,CTRN03,0,0
2003,CTRW,YP-C,M,CTRW03,0,0
2003,CTRW,O-WQ,F,CTRW03,0,0
2003,CURY,-RYC,F,CURY03,0,0
2003,CURY,G-BQ,M,CURY03,0,0
2003,DICE,ZBW-,M,DICE03,1,1
2003,DICE,ZPY-,F,DICE03,1,1
2003,DICE,-ZYR,F,DICE03,1,1
2003,EBAY,Z-GB,F,EBAY03,0,0
2003,EBAY,ZY-B,M,EBAY03,0,0
2003,ELIN,-LZR,F,ELIN03,1,1
2003,ELIN,-GGC,M,ELIN03,1,1
2003,FARS,Z-GL,M,FARS03,1,1
2003,FARS,ZPO-,F,FARS03,1,1
2003,FENC,B-PQ,F,FENC03,1,2
2003,FENC,LGC-,M,FENC03,1,2
2003,HICE,Z-GA,M,HICE03,1,1
2003,HICE,O-FC,F,HICE03,1,1
2003,IBRN,FWC-,F,IBRN03,0,0
2003,IBRN,BAC-U,M,IBRN03,0,0
2003,JERE,-PPC,M,JERE03,1,1
2003,JERE,LO-C,F,JERE03,1,1
2003,LINX,ZF-W,F,LINX03,1,3
2003,LINX,Z-YW,M,LINX03,1,3
2003,LOOP,FBC-,M,LOOP03,0,0
2003,LOOP,P-YQ,F,LOOP03,0,0
2003,LOPZ,Z-WR,M,LOPZ03,1,5
2003,LOPZ,-RPC,F,LOPZ03,1,5
2003,MCBY,-OZL,F,MCBY03,0,0
2003,MCBY,L-QL,M,MCBY03,0,0
2003,MERL,-OWC,M,MERL03,1,1
2003,MERL,-FZG,F,MERL03,1,1
2003,MITA,RPC-,M,MITA03,0,0
2003,MITA,WL-C,F,MITA03,0,0
2003,N18E,ZL-R,M,N18E03,1,1
2003,N18E,F-WM,F,N18E03,1,1
2003,N7RD,FR-C,F,N7RD03,1,1
2003,N7RD,Z-RR,M,N7RD03,1,1
2003,NO19,-LZW,M,NO1903,1,1
2003,NO19,G-RQ,F,NO1903,1,1
2003,NPOL,PY-C,M,NPOL03,0,0
2003,NPOL,B-OM,F,NPOL03,0,0
2003,PINE,OP-C,F,PINE03,1,2
2003,PINE,B-OQ,M,PINE03,1,2
2003,PLAZ,-ZOR,F,PLAZ03,0,0
2003,PLAZ,ZOG-,M,PLAZ03,0,0
2003,POLA,fHW-C,M,POLA03,1,1
2003,POLA,-ZRB,F,POLA03,1,1
2003,POWL,ZO-O,M,POWL03,0,0
2003,POWL,R-YM,F,POWL03,0,0
2003,RUSS,PRC-,M,RUSS03,1,3
2003,RUSS,WG-C,F,RUSS03,1,3
2003,SCOB,BLC-,M,SCOB03,0,0
2003,SCOB,U-LGC,F,SCOB03,0,0
2003,SCOP,-ZYR,F,SCOP03,1,1
2003,SCOP,PLC-,F,SCOP03,1,1
2003,SCOP,YPC-,M,SCOP03,1,1
2003,SCRP,Y-RM,M,SCRP03,1,1
2003,SCRP,Z-WF,F,SCRP03,1,1
2003,SFLA,K-FZW,M,SFLA03,1,1
2003,SFLA,-BZP,F,SFLA03,1,1
2003,SFLC,ZWR-,F,SFLC03,0,0
2003,SFLC,ZFF-U,M,SFLC03,0,0
2003,SFLS,L-OM,F,SFLS03,1,1
2003,SFLS,RA-C,M,SFLS03,1,1
2003,SHIC,UZ-OA,M,SHIC03,0,0
2003,SHIC,-OfHC,F,SHIC03,0,0
2003,SORA,ZF-P,M,SORA03,0,0
2003,SORA,P-AM,F,SORA03,0,0
2003,SWAL,G-GQ,F,SWAL03,1,2
2003,SWAL,AP-ZU,M,SWAL03,1,2
2003,TP39,O-RM,F,TP3903,0,0
2003,TP39,YC-G,M,TP3903,0,0
2003,WAHO,WO-ZU,F,WAHO03,1,3
2003,WAHO,RLC-U,M,WAHO03,1,3
2003,WCOP,ABC-,M,WCOP03,0,0
2003,WCOP,U-GRC,F,WCOP03,0,0
2003,WSIX,-ZFR,F,WSIX03,1,1
2003,WSIX,RR-C,M,WSIX03,1,1
2003,XRDS,BR-C,F,XRDS03,1,1
2003,XRDS,G-PM,M,XRDS03,1,1
2004,ANGL,BRC-,F,ANGL04,1,1
2004,ANGL,AC-W,M,ANGL04,1,1
2004,ANNI,ZP-L,F,ANNI04,0,0
2004,ANNI,-ZWW,M,ANNI04,0,0
2004,ASPH,R-OQ,M,ASPH04,1,1
2004,ASPH,R-FQ,F,ASPH04,1,1
2004,BIGL,O-LM,F,BIGL04,1,2
2004,BIGL,Z-OG,M,BIGL04,1,2
2004,BNCH,LC-A,M,BNCH04,0,0
2004,BNCH,PL-C,F,BNCH04,0,0
2004,CACT,RL-C,F,CACT04,1,1
2004,CACT,RB-C,M,CACT04,1,1
2004,CHOB,Y-BQ,M,CHOB04,0,0
2004,CHOB,WA-C,F,CHOB04,0,0
2004,CHOP,ORC-,M,CHOP04,0,0
2004,CHOP,BG-C,F,CHOP04,0,0
2004,CHOW,F-RQ,F,CHOW04,0,0
2004,CHOW,GC-P,M,CHOW04,0,0
2004,CRSM,P-FQ,F,CRSM04,0,0
2004,CRSM,PY-C,M,CRSM04,0,0
2004,CTRN,-PZB,M,CTRN04,0,0
2004,CTRN,-OZP,F,CTRN04,0,0
2004,CURY,-RYC,F,CURY04,0,0
2004,CURY,G-BQ,M,CURY04,0,0
2004,DICE,ZBW-,M,DICE04,1,1
2004,DICE,-ZYR,F,DICE04,1,1
2004,EBAY,ZY-B,M,EBAY04,1,3
2004,EBAY,P-YQ,F,EBAY04,1,3
2004,ELIN,-GGC,M,ELIN04,0,0
2004,ELIN,-LZR,F,ELIN04,0,0
2004,FARS,Z-GL,M,FARS04,0,0
2004,FARS,ZPO-,F,FARS04,0,0
2004,FENC,B-PQ,F,FENC04,0,0
2004,FENC,LGC-,M,FENC04,0,0
2004,HICE,Z-GA,M,HICE04,1,1
2004,HICE,O-FC,F,HICE04,1,1
2004,JERE,LO-C,F,JERE04,0,0
2004,JERE,ZB-G,F,JERE04,0,0
2004,JERE,-PPC,M,JERE04,0,0
2004,KELV,W-FM,M,KELV04,0,0
2004,KRIS,O-AQ,F,KRIS04,0,0
2004,KRIS,BC-L,M,KRIS04,0,0
2004,LINX,ZF-W,F,LINX04,1,4
2004,LINX,GC-A,M,LINX04,1,4
2004,LOPZ,-RPC,F,LOPZ04,1,1
2004,LOPZ,Z-WR,M,LOPZ04,1,1
2004,MARI,-RGC,F,MARI04,0,0
2004,MARI,YYC-U,M,MARI04,0,0
2004,MATT,PBC-,F,MATT04,0,0
2004,MATT,BC-WuI,M,MATT04,0,0
2004,MCBY,-OZL,F,MCBY04,1,2
2004,MCBY,L-QL,M,MCBY04,1,2
2004,MERL,-FZG,F,MERL04,1,1
2004,MERL,-OWC,M,MERL04,1,1
2004,MITA,WBC-,M,MITA04,0,0
2004,MITA,BC-fHW,F,MITA04,0,0
2004,N18E,F-WM,F,N18E04,0,0
2004,N18E,YC-P,M,N18E04,0,0
2004,N7RD,FC-L,F,N7RD04,1,1
2004,N7RD,Z-RR,M,N7RD04,1,1
2004,NO19,G-RQ,F,NO1904,1,3
2004,NO19,-LZW,M,NO1904,1,3
2004,NPOL,O-WQ,F,NPOL04,0,0
2004,NPOL,YP-C,M,NPOL04,0,0
2004,NSWL,OC-fH,M,NSWL04,0,0
2004,NSWL,FWC-,F,NSWL04,0,0
2004,NWES,B-WQ,F,NWES04,0,0
2004,NWES,PC-Y,M,NWES04,0,0
2004,PINE,L-RQ,M,PINE04,1,3
2004,PINE,GR-C,F,PINE04,1,3
2004,PLAZ,ZOG-,M,PLAZ04,0,0
2004,PLAZ,-ZOR,F,PLAZ04,0,0
2004,POLA,fHW-C,M,POLA04,1,2
2004,POLA,-ZRB,F,POLA04,1,2
2004,POWL,R-YM,F,POWL04,0,0
2004,POWL,ZO-O,M,POWL04,0,0
2004,RUSS,WG-C,F,RUSS04,1,1
2004,RUSS,PRC-,M,RUSS04,1,1
2004,SAND,BC-LU,F,SAND04,0,0
2004,SAND,BC-G,M,SAND04,0,0
2004,SCOB,U-LGC,F,SCOB04,1,2
2004,SCOB,BLC-,M,SCOB04,1,2
2004,SCOP,PLC-,F,SCOP04,1,1
2004,SCOP,YPC-,M,SCOP04,1,1
2004,SCRP,WC-G,M,SCRP04,1,4
2004,SCRP,Z-WF,F,SCRP04,1,4
2004,SCUT,L-WQ,M,SCUT04,0,0
2004,SCUT,LC-AU,F,SCUT04,0,0
2004,SFLA,-BZP,F,SFLA04,1,1
2004,SFLA,K-FZW,M,SFLA04,1,1
2004,SFLS,RA-C,M,SFLS04,1,1
2004,SFLS,PWC-,F,SFLS04,1,1
2004,SHIC,UZ-OA,M,SHIC04,1,3
2004,SHIC,-OfHC,F,SHIC04,1,3
